Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1458813600.0 13992501.0 NA 256 638 0 NA NA NA 351 727 0 NA NA NA 3789 4783 885 NA NA NA 1976 2950 905 NA NA
1458813600.0 13992502.0 NA 265 604 0 NA NA NA 360 704 0 NA NA NA 3157 4760 715 NA NA NA 3584 5007 726 NA NA
1458813600.0 14.0 NA 66 NA NA NA NA NA 161 NA NA NA NA NA 175 NA NA NA NA NA 177 NA NA NA NA
1458813600.0 140.1 NA 138 370 0 NA NA NA 214 440 0 NA NA NA 334 591 137 NA NA NA 315 585 152 NA NA
1458813600.0 140.2 NA 137 370 0 NA NA NA 214 440 0 NA NA NA 414 577 136 NA NA NA 522 579 146 NA NA
1458813600.0 140.4 NA 140 374 0 NA NA NA 214 446 0 NA NA NA 344 604 136 NA NA NA 342 603 152 NA NA
1458813600.0 140.51 NA 38 327 0 NA NA NA 81 401 0 NA NA NA 587 1657 148 NA NA NA 452 851 163 NA NA
1458813600.0 140.52 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1458813600.0 140.53 NA 414 0 NA NA NA NA 501 0 NA NA NA NA 3742 172 NA NA NA NA 1557 179 NA NA NA
1458813600.0 144.6 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1458813600.0 145.0 NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA
1458813600.0 15.0 NA 68 NA NA NA NA NA 161 NA NA NA NA NA 202 NA NA NA NA NA 243 NA NA NA NA
1458813600.0 16.0 NA 68 NA NA NA NA NA 161 NA NA NA NA NA 192 NA NA NA NA NA 203 NA NA NA NA
1458813600.0 17.0 NA 61 NA NA NA NA NA 161 NA NA NA NA NA 199 NA NA NA NA NA 192 NA NA NA NA
1458813600.0 18.0 NA 68 NA NA NA NA NA 161 NA NA NA NA NA 205 NA NA NA NA NA 286 NA NA NA NA
1458813600.0 19.0 NA 59 NA NA NA NA NA 161 NA NA NA NA NA 212 NA NA NA NA NA 269 NA NA NA NA
1458813600.0 2.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1458813600.0 20.0 NA 68 NA NA NA NA NA 161 NA NA NA NA NA 182 NA NA NA NA NA 191 NA NA NA NA
1458813600.0 200.0 NA 71 NA NA NA NA NA 164 NA NA NA NA NA 188 NA NA NA NA NA 199 NA NA NA NA
1458813600.0 202.0 NA 108 379 0 NA NA NA 169 460 0 NA NA NA 842 1862 377 NA NA NA 659 1236 388 NA NA
1458813600.0 203.0 NA 71 NA NA NA NA NA 164 NA NA NA NA NA 278 NA NA NA NA NA 318 NA NA NA NA
1458813600.0 204.0 86 112 395 0 NA NA 145 172 475 0 NA NA 5385 809 1928 347 NA NA 1865 699 1243 356 NA NA
1458813600.0 205.0 NA 71 NA NA NA NA NA 164 NA NA NA NA NA 186 NA NA NA NA NA 219 NA NA NA NA
1458813600.0 21.0 NA 60 NA NA NA NA NA 161 NA NA NA NA NA 188 NA NA NA NA NA 194 NA NA NA NA
1458813600.0 22.0 NA 68 NA NA NA NA NA 161 NA NA NA NA NA 187 NA NA NA NA NA 184 NA NA NA NA
1458813600.0 23.0 NA 59 NA NA NA NA NA 161 NA NA NA NA NA 191 NA NA NA NA NA 189 NA NA NA NA
1458813600.0 24.0 NA 60 NA NA NA NA NA 161 NA NA NA NA NA 190 NA NA NA NA NA 242 NA NA NA NA
1458813600.0 25.0 NA 70 NA NA NA NA NA 161 NA NA NA NA NA 198 NA NA NA NA NA 287 NA NA NA NA
1458813600.0 250199.0 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1458813600.0 250200.0 NA 316 483 0 NA NA NA 398 580 0 NA NA NA 11624 4024 662 NA NA NA 5589 2011 671 NA NA
1458813600.0 250200.1 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA 0 NA NA NA NA NA
1458813600.0 250202.0 NA 324 493 0 NA NA NA 412 592 0 NA NA NA 13612 4318 686 NA NA NA 5676 2186 694 NA NA
1458813600.0 250203.0 NA 312 495 0 NA NA NA 403 581 0 NA NA NA 10423 3798 705 NA NA NA 4861 1962 728 NA NA
1458813600.0 250204.0 NA 320 488 0 NA NA NA 402 572 0 NA NA NA 13048 4200 692 NA NA NA 5893 2023 704 NA NA
1458813600.0 250205.0 NA 315 486 0 NA NA NA 394 583 0 NA NA NA 11114 4210 667 NA NA NA 5527 2038 674 NA NA
1458813600.0 250206.0 NA 318 485 0 NA NA NA 406 576 0 NA NA NA 10256 4060 735 NA NA NA 4825 2318 753 NA NA
1458813600.0 250207.0 NA 304 481 0 NA NA NA 387 579 0 NA NA NA 10045 3175 667 NA NA NA 5104 1661 681 NA NA
1458813600.0 250399.0 186 NA NA NA NA NA 280 NA NA NA NA NA 1231 NA NA NA NA NA 1506 NA NA NA NA NA
