Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1457604000.0 1321.0 NA 144 276 0 NA NA NA 194 357 0 NA NA NA 643 1491 1301 NA NA NA 794 1815 1322 NA NA
1457604000.0 1322.0 NA 132 278 0 NA NA NA 194 357 0 NA NA NA 684 1675 1313 NA NA NA 837 1963 1341 NA NA
1457604000.0 1323.0 NA 131 273 0 NA NA NA 191 357 0 NA NA NA 621 1352 1294 NA NA NA 775 3839 1337 NA NA
1457604000.0 1324.0 NA 142 288 0 NA NA NA 200 358 0 NA NA NA 736 1617 1372 NA NA NA 896 1891 1396 NA NA
1457604000.0 1325.0 NA 139 282 0 64 NA NA 200 358 0 106 NA NA 1120 2068 2095 246 NA NA 1234 3743 2111 324 NA
1457604000.0 1326.0 NA 134 276 0 NA NA NA 197 357 0 NA NA NA 1125 1909 1922 NA NA NA 1648 2368 1948 NA NA
1457604000.0 1327.0 NA 144 281 0 NA NA NA 197 358 0 NA NA NA 1144 1844 1859 NA NA NA 1264 1978 1877 NA NA
1457604000.0 1328.0 NA 137 283 0 NA NA NA 199 358 0 NA NA NA 1263 1999 1926 NA NA NA 1384 2163 3051 NA NA
1457604000.0 1329.0 NA 140 282 0 NA NA NA 198 358 0 NA NA NA 681 1541 1346 NA NA NA 838 3508 1436 NA NA
1457604000.0 133.0 52 81 191 NA NA NA 99 147 250 NA NA NA 8884 530 948 NA NA NA 11284 892 1371 NA NA NA
1457604000.0 1330.0 NA 144 279 0 NA NA NA 200 358 0 NA NA NA 1051 1928 1949 NA NA NA 1159 2316 3209 NA NA
1457604000.0 1331.0 NA 136 273 0 NA NA NA 195 358 0 NA NA NA 1018 1754 1948 NA NA NA 1161 3345 2077 NA NA
1457604000.0 1332.0 NA 136 284 0 NA NA NA 197 358 0 NA NA NA 707 1552 1397 NA NA NA 930 1804 1451 NA NA
1457604000.0 1333.0 NA 135 280 0 NA NA NA 195 358 0 NA NA NA 679 1412 1337 NA NA NA 819 1638 1368 NA NA
1457604000.0 1334.0 NA 138 278 0 NA NA NA 198 358 0 NA NA NA 1046 1938 1928 NA NA NA 1139 2489 3200 NA NA
1457604000.0 1335.0 NA 135 283 0 NA NA NA 196 358 0 NA NA NA 689 1390 1351 NA NA NA 828 1645 1466 NA NA
1457604000.0 1336.0 NA 145 274 0 NA NA NA 203 358 0 NA NA NA 1565 3236 2035 NA NA NA 1670 8125 2059 NA NA
1457604000.0 1337.0 NA 149 295 0 NA NA NA 205 366 0 NA NA NA 1710 3012 1956 NA NA NA 1809 3117 1969 NA NA
1457604000.0 1338.0 NA 140 294 0 NA NA NA 202 358 0 NA NA NA 1246 2081 1933 NA NA NA 1681 2159 1943 NA NA
1457604000.0 1339.0 NA 147 285 0 NA NA NA 202 367 0 NA NA NA 1497 2902 2050 NA NA NA 1605 7799 2072 NA NA
1457604000.0 134.0 NA 260 33 0 NA NA NA 329 72 0 NA NA NA 3120 9 12 NA NA NA 4088 16 26 NA NA
1457604000.0 134.701 NA 36 275 0 NA NA NA 87 338 0 NA NA NA 87 1897 743 NA NA NA 327 2732 799 NA NA
