Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobTime1 TotalJobTime2 TotalJobTime3
1458856800.0 551.0 14 36 0 117 66 0 9 44 16 2849 49 24
1458856800.0 552.0 14 32 0 117 65 0 14 47 18 2687 150 29
1458856800.0 554.0 14 28 0 117 65 0 10 39 16 3881 44 33
1458856800.0 555.0 14 32 0 117 66 0 11 42 17 1862 149 30
1458856800.0 556.0 14 35 0 117 65 0 10 37 14 1279 284 91
1458856800.0 560.0 28 0 NA 63 0 NA 39 16 NA 265 33 NA
1458856800.0 561.0 26 0 NA 63 0 NA 37 15 NA 60 70 NA
1458856800.0 562.0 15 29 0 117 66 0 11 42 16 629 184 26
1458856800.0 6.0 NA 57 NA NA 147 NA NA 107 NA NA 135 NA
1458856800.0 7.0 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 7.1 0 NA NA 0 NA NA 0 NA NA 0 NA NA
1458856800.0 8.0 NA 53 NA NA 143 NA NA 88 NA NA 98 NA
1458856800.0 9.0 NA 52 NA NA 147 NA NA 140 NA NA 155 NA
